Start	Function name
0044F9E0	GameApp_KillMainMenu
0044FA20	GameApp_NewNotepage
0044FAF0	GameApp_KillNotepage
0044FB30	GameApp_NewMV
0044FBF0	GameApp_KillMV
0044FC30	GameApp_NewSelectlevelpage
0044FD00	GameApp_KillSelectLevelPage
0044FD40	GameApp_NewShop
0044FDC0	GameApp_NewSelectCardWnd
0044FE70	GameApp_KillSelectCardWnd
0044FEB0	GameApp_BackToMainmenu
0044FF00	GameApp_NewEnsureBackToMainmenuWnd
004500D0	GameApp_NewMenu
00450180	GameApp_NewAlmance
00450220	GameApp_NewContinueLevelWnd
004502C0	GameApp_New_PauseWnd
004504B0	GameApp_NewBasicWnd
00450770	GameApp_DoDialog
00450880	GameApp_NewWhoareyou
00450930	GameApp_KillWhoAreYou
00450A10	GameApp_NewNewUserWnd
00450AC0	GameApp_KillNewUserWnd
00450E20	GameApp_NewEnsureDeleteUserWnd
00450F40	GameApp_KillEnsureDeleteUserWnd
00451180	GameApp_NewChangeUserNameWnd
00451260	GameApp_KillChangeUserNameWnd
00451490	GameApp_KillWarningNewUserWnd
004514D0	GameApp_KillWarningRestartWnd
00451580	GameApp_NewDialog
00451630	GameApp_KillOption
004516C0	GameApp_KillAlmance
004516F0	GameApp_If_DialogBlockBoard
00451780	GameApp_ModalOpen
00451800	GameApp_KillDialog
00451870	GameApp_ShowResourceError
00451880	GameApp_Init
004522A0	GameApp_ChangeDirHook
004522B0	GameApp_Start
004522C0	GameApp_DebugKeyDown
004522E0	GameApp_HandleCmdLineParam
00452310	GameApp_WriteUserdataRecord
004524F0	GameApp_TryExitLevel
00452650	GameApp_UpdateFrames
00452740	GameApp_LoadRecourses
004528E0	GameApp_LoadingThreadProc
00452C60	GameApp_LoadingPage_To_Board
00452CB0	GameApp_PrepareLoadingPage
00452D80	GameApp_URLOpenFailed
00452EE0	GameApp_URLOpenSucceeded
00452F00	GameApp_OpenURL
00453040	GameApp_NewQuitWnd
004531D0	GameApp_PreDisplayHook
004531E0	GameApp_ButtonDepress
00453630	GameApp_NewSample
00453650	GameApp_NewSample_F
00453670	sub_453670
004536D0	GameApp_If_LevelSurvival
004536F0	GameApp_If_LevelPuzzle
00453710	GameApp_If_LevelExternedMini
00453740	GameApp_If_LevelEndlessWave
004537B0	GameApp_If_LevelSquirl
004537D0	GameApp_If_LevelIZ
00453820	GameApp_If_LevelDigItOut
00453840	GameApp_If_Level_Bowling
00453870	GameApp_If_LevelSlotmachine
00453890	GameApp_If_LevelHammer
004538C0	GameApp_If_LevelLittleZombie
004538F0	GameApp_If_LevelVB
00453920	GameApp_If_LevelStorm
00453950	GameApp_If_LevelBongee
00453980	GameApp_If_Adventure_10_20_30
004539D0	GameApp_If_LevelBoss
00453A00	GameApp_If_LevelStartNoSlot
00453A50	GameApp_UpdateApp
00453A70	GameApp_CloseRequestAsync
00453AC0	GameApp_GetAdventureCardTypeMax
00453B20	GameApp_If_CardTypeObtained
00453C30	GameApp_NewAnim
00453C80	GameApp_NewParticleSystem
00453CB0	GameApp_GetIDAnim
00453CF0	GameApp_KillIDItem
00453D20	GameApp_GetDaveText
00453DC0	sub_453DC0
00454070	GameApp_If_HaveAlmance
00454090	GameApp_If_HaveShop
004540C0	GameApp_If_HaveGarden
00454120	GameApp_If_LevelTypeRecordMax
00454170	GameApp_If_AdventureFinished
00454190	GameApp_If_LevelAdventureFirstTurn
004541B0	GameApp_DaveEnter
004542F0	GameApp_KillDaveAnim
00454350	GameApp_DaveLeave
00454430	sub_454430
004544A0	sub_4544A0
00454520	sub_454520
00454570	sub_454570
00454ED0	sub_454ED0
00455040	GameApp_UpdateDave
004552F0	GameApp_DrawStoreSpeech
00455670	GameApp_GetLoadingPlantZombieTypeCount
00455720	sub_455720
00455930	GameApp_EnforceCursor
00455AA0	do_set_window_str_0
00455BA0	GameApp_GetLeveltypeFinishedCount
00455C20	GameApp_GetNotFinishedLevelNum
00455C50	Get_If_GoldSunflower
00455C90	Gameapp_If_LockAllLevel
00455CC0	GameApp_InitHook
00455E10	sub_455E10
00455EE0	sub_455EE0
00456060	GameApp_If_WT1000
00456080	GameApp_If_WT500
004560A0	GameApp_If_WT100
004560C0	GameApp_PlaySample
004560E0	GameApp_SwitchScreenMode_1
00456130	sub_456130
004561A0	sub_4561A0
004561D0	sub_4561D0
00456280	New_Iterater?
004562A0	sub_4562A0
004562E0	sub_4562E0
00456370	sub_456370
00456400	sub_456400
00456430	??2@YAPAXI@Z_c_ecx
00456480	sub_456480
004564E0	??2@YAPAXI@Z_24_ecx
00456530	sub_456530
00456570	sub_456570
004565A0	String_FullCmp
00456610	String_NewIterater
00456670	sub_456670
004566B0	sub_4566B0
004566E0	Dialog_MouseDown
004566F0	nullsub_5
00456700	Kill_Editwidget
00456720	InputBox_KeyDown
00456760	InputBox_KeyChar
004567B0	New_Inputbox
00456860	New_Checkbox
004568D0	Get_BoardDataPath
00456980	sub_456980
00456A00	Rect_Intersection
00456A80	_New_Msgbox
00456E80	Kill_Msgbox
00456EA0	_Kill_Msgbox
00456F30	sub_456F30
00457160	Msgbox_AddedToManager
004571B0	Msgbox_RemovedFromManager
00457230	Msgbox__0
00457280	Msgbox_Update
004572E0	Msgbox_ButtonPress
00457300	Msgbox_ButtonDepress
00457320	Msgbox__1
00457340	Msgbox_KeyDown
004573D0	Msgbox_Resize
004575A0	Msgbox_Draw
004579A0	_New_MsgWidget
004579F0	Kill_MsgWidget
00457A10	_Kill_Msgbox_Widget
00457A80	sub_457A80
00457B80	MsgWidget_Draw
00457BA0	MsgWidget_Update
00457BC0	_New_Gameoverwnd
00457E50	GameOverWnd_ButtonDepress
00457F20	GameOverWnd_AddedToManager
00457F80	GameOverWnd_RemovedFromManager
00457FB0	GameOverWnd_MouseDrag
00458000	Mower_Init
004581E0	Mower_UpdateWater
00458540	Mower_KillZombie
004586E0	Mower_Update
00458A80	Mower_Draw
00458D10	Kill_Mower
00458DA0	sub_458DA0
00458EB0	sub_458EB0
00458F60	Mower_Tricked
00458FC0	LevelProp_Kill90AnimID
00459010	BoardText_NewText
004591E0	sub_4591E0
004594B0	BoardText_Update
00459710	sub_459710
00459990	sub_459990
004599E0	sub_4599E0
0045A090	sub_45A090
0045A0C0	sub_45A0C0
0045A130	sub_45A130
0045A190	sub_45A190
0045A1D0	sub_45A1D0
0045A200	sub_45A200
0045A230	sub_45A230
0045A260	sub_45A260
0045A2C0	sub_45A2C0
0045A6C0	sub_45A6C0
0045A8A0	sub_45A8A0
0045A980	sub_45A980
0045AAC0	sub_45AAC0
0045ABB0	Bgm_LoadCondition
0045AC20	sub_45AC20
0045AC70	sub_45AC70
0045ADB0	Bgm_SaveCondition
0045B1B0	sub_45B1B0
0045B240	do_set_bgm_burst
0045B260	sub_45B260
0045B670	do_music?
0045B750	Bgm_SetType
0045B770	Bgm_SetInitType
0045B930	do_set_bgm_pause
0045BAA0	Map_Insert
0045BB80	Map_Find
0045BBF0	sub_45BBF0
0045BC90	sub_45BC90
0045BE70	sub_45BE70
0045BEC0	sub_45BEC0
0045BF10	sub_45BF10
0045BF50	sub_45BF50
0045BFD0	sub_45BFD0
0045BFF0	??2@YAPAXI@Z_48_ecx
0045C050	_New_Menu
0045C760	Kill_Menu
0045C780	_Kill_Menu
0045C880	Menu_GetPreferredHeight
0045C890	Menu_AddedToManager
0045C930	Menu_RemovedFromManager
0045C9D0	Menu_Resize
0045CB50	Menu_Draw
0045CF50	sub_45CF50
0045CFF0	sub_45CFF0
0045D290	Menu_KeyDown
0045D2F0	Menu_ButtonPress
0045D310	Menu_ButtonDepress
0045D610	_New_Inputwindow
0045D7E0	Kill_Inputwindow
0045D800	_Kill_Inputwindow
0045D870	InputWindow_AddedToManager
0045D8E0	InputWindow_RemovedFromManager
0045D910	InputWindow_Resize
0045D970	InputWindow_Draw
0045D9D0	sub_45D9D0
0045D9F0	sub_45D9F0
0045DA20	sub_45DA20
0045DB30	String_GetEndPtr
0045DB60	Plant_Init
0045E7C0	Plant_GetLayerRank
0045E860	Plant_UpdateSleep
0045EB10	Plant_GetHitType
0045EBD0	Plant_If_GridType4
0045EC00	Plant_Attack
0045ED00	Plant_AoeAttack
0045EEA0	Plant_New_ParticleSystem
0045EF10	Plant_NormalAttack
0045F2A0	Plant_ThreepeaterAttack
0045F470	Plant_StarfruitSearchZombie
0045F6E0	Plant_StarfruitAttack
0045F720	Plant_StarfruitShoot
0045F8A0	Plant_UpdateAttack
0045F980	Plant_If_ProduceSun
0045F9A0	Plant_UpdateProducer
0045FB70	Plant_UpdateSunshoom
0045FC70	Plant_UpdateGravebuster
0045FD90	Plant_SetAnim
0045FE20	Plant_UpdatePotatomine
00460060	Plant_UpdateTanglekelp
00460320	Plant_SpikesSetAnimAttack
00460370	Plant_UpdateSpike
00460420	Plant_UpdateScaredyshoom
00460610	Plant_UpdateTorchwood
004606F0	Plant_SquashShoot
004607E0	Plant_SquashSearchZombie
004609D0	Plant_UpdateSquash
00460DD0	Plant_UpdateDoomshoom
00460F00	Plant_UpdateBlower
00460F60	Plant_UpdateCoffeebean
00460FA0	Plant_UpdateUmbrellaleaf
00461020	Plant_UpdateCobcannon
004611F0	Plant_UpdateCactus
00461320	Plant_UpdateChomper
004615D0	Plant_GetNextAttractedItemPoint
00461610	Plant_MagnetshoomAttackZombie
00461CD0	Plant_If_Attracting
00461D90	Plant_UpdateMagnetshoom
00462390	Plant_GoldmagnetAttack
004624B0	Plant_GetAttractedItems
004625D0	Plant_If_ExistGoldmagnetAttacking
00462680	Plant_UpdateGoldmagnet
004629F0	Plant_KillAnimParticleSystem
00462B80	Plant_Smash
00462CE0	Plant_UpdateBowling
00463150	Plant_UpdateMain
00463420	Plant_If_CanUpgradeToType_0
00463470	Plant_If_CanUpgradeToType
004635C0	sub_4635C0
004638F0	Plant_If_ShineGardenWT
00463920	do_plant_video
00463E40	Plant_Update
00463EF0	Plant_If_Untouchable
00463F30	sub_463F30
00464390	Plant_CloseEye
00464410	Plant_UpgradeEye
00464480	Plant_UpgradeNutFace
00464680	Plant_UpgradeGarlicFace
00464760	Plant_UpgradePumpkinFace
00464820	Plant_UpdateAnim
00464DB0	Pland_Shake
00464EF0	sub_464EF0
00465040	sub_465040
00465380	Plant_GetPeaInitPoint
00465460	Plant_DrawAttractedItem
00465680	Plant_DrawShadow
00465A90	Plant_Draw
004660B0	Plant_DrawGraphics
00466390	Plant_CobcannonPicked
00466420	Plant_FreezeYard
004664B0	Plant_BurnRow
004665B0	Plant_Blow
00466650	Plant_RemoveGridPlant
004666A0	Plant_UpdateSuicide
00466B80	Plant_ImitaterReborn
00466CA0	Plant_UpdateImitater
00466D50	Plant_CannonShoot
00466E00	Plant_Shoot
004675C0	Plant_SearchZombie
004678B0	Plant_PotatomineGetShineTime
004679B0	Kill_Plant
00467B00	GetTypeCardPrice
00467C00	PlantType_GetName
00467DB0	sub_467DB0
00467E30	PlantType_GetPrice
00467E60	PlantType_If_Mushoom
00467EA0	PlantType_If_Water
00467EC0	PlantType_If_Purple
00467EF0	Plant_GetDefRect
00467F90	Plant_GetSrcRect
004681E0	PlantType_LoadAnim
00468280	Plant_SetAnimIdle
004682E0	Point_GetDistance
00468310	sub_468310
00468390	sub_468390
00469400	sub_469400
004695F0	UserData_WriteFlagRecord
00469810	sub_469810
00469940	sub_469940
00469A00	_New_Item
00469A60	Pooleffect_New_MImg
00469BC0	sub_469BC0
00469CA0	sub_469CA0
00469DE0	_818_DrawPool
0046A6B0	r_floor_
0046A6E0	_New_18???
0046A780	sub_46A780
0046A7B0	sub_46A7B0
0046A7C0	sub_46A7C0
0046A7F0	sub_46A7F0
0046A830	sub_46A830
0046AA30	sub_46AA30
0046ABC0	sub_46ABC0
0046AD80	sub_46AD80
0046AF70	sub_46AF70
0046AFF0	sub_46AFF0
0046B170	sub_46B170
0046B1C0	sub_46B1C0
0046B290	sub_46B290
0046B310	sub_46B310
0046B4D0	sub_46B4D0
0046B640	sub_46B640
0046B740	sub_46B740
0046BAD0	sub_46BAD0
0046BB40	sub_46BB40
0046BB60	sub_46BB60
0046BBC0	sub_46BBC0
0046BD40	sub_46BD40
0046BF60	sub_46BF60
0046BFE0	sub_46BFE0
0046C1A0	sub_46C1A0
0046C1F0	sub_46C1F0
0046C210	sub_46C210
0046C230	sub_46C230
0046C290	sub_46C290
0046C2D0	sub_46C2D0
0046C3A0	sub_46C3A0
0046C410	sub_46C410
0046C4B0	sub_46C4B0
0046C520	New_4850Map_Node
0046C560	sub_46C560
0046C5F0	sub_46C5F0
0046C650	??2@YAPAXI@Z_4850_ecx
0046C6A0	String_If_Same
0046C6F0	FloatFloat_If_Eql
0046C730	Buller_Init
0046CAA0	Bullet_GetHittedPlant
0046CC30	Bulled_If_InTorchwood
0046CD40	Bullet_GetHittedZombie
0046CE80	Bullet_TryHitZombie
0046D090	Bullet_If_Lower??
0046D0D0	Bullet_TryHitGround
0046D1F0	Bullet_If_WillAOE
0046D230	Bullet_GetDamageType
0046D2B0	Bullet_If_HittedZombie
0046D390	Bullet_NewAOE
0046D490	Bullet_UpdateProjectile
0046D890	Bullet_UpdateDirectshoot
0046DC70	Bullet_UpdateMain
0046DD30	Bullet_NewHitSample
0046E000	Bullet_HitZombie
0046E460	Bullet_Update
0046E540	Bullet_Draw
0046E8C0	Bullet_DrawShadow
0046EB20	Kill_Bullet
0046EBC0	Bullet_GetRect
0046ECB0	Bullet_PeaFired
0046EE00	Bullet_IcepeaFired
0046EE80	sub_46EE80
0046EF00	AnimGardenAuto??
0046F100	sub_46F100
0046F280	New_Memoryimage
0046F330	sub_46F330
0046F550	sub_46F550
0046F8A0	sub_46F8A0
0046FDC0	sub_46FDC0
0046FED0	sub_46FED0
0046FFB0	Plant_DrawIdle
00470110	sub_470110
00470170	sub_470170
004701C0	sub_4701C0
00470250	_New_MemoryReanimImageList
00470290	New_Memoryimage_1
00470340	sub_470340
00470370	sub_470370
00470420	sub_470420
004704C0	sub_4704C0
00470580	sub_470580
00470680	sub_470680
004708D0	sub_4708D0
00470A20	sub_470A20
00470E60	sub_470E60
00470EF0	sub_470EF0
004710C0	sub_4710C0
00471110	sub_471110
00471190	sub_471190
00471220	sub_471220
004712F0	sub_4712F0
00471390	sub_471390
004714D0	sub_4714D0
00471540	sub_471540
004715F0	LoadAnimFileFile??
004717D0	sub_4717D0
00471890	_New_58Node
00471920	_New_Anim
00471A60	Anim_LoadAndLink
00471A90	Anim_NewMemoryReanim
00471B00	Anim_Link
00471BC0	Anim_Update
00471E50	Anim_GetOffset_Tick
00471F90	Anim_GetOffset
00472020	Anim_GetTick_CirculateStateAndTickProp
004720F0	Anim_GetPosition_TickProp
00472190	sub_472190
004723B0	sub_4723B0
00472B70	sub_472B70
00472C00	sub_472C00
00472D90	Anim_GetCirculateState
00472E40	Anim_Draw
00472F30	Anim_SearchPart_Chars
00472F80	Anim_NewAnimAttachment_ByID
00472FD0	Anim_SetPosition
00473070	do_particular?_0
00473110	sub_473110
004731D0	Anim_SetSegment
00473280	Anim_Init
004732C0	Anim_If_HavePart_Chars
00473310	Anim_Reset
004733F0	Kill_Anim
00473470	sub_473470
00473490	Anim_SetPartImage
004734B0	sub_4734B0
00473500	sub_473500
00473590	sub_473590
004735E0	Load_TypeAnim
00473750	New_ReanimPathList
00473870	sub_473870
004738D0	Anim_GetZombieDX
00473930	sub_473930
00473980	sub_473980
004739E0	Anim_SetPartIfShow_0
00473A40	Anim_SetPartState
00473AE0	sub_473AE0
00473B70	Anim_If_CirculateRateEquals
00473BF0	Anim_StartSegment
00473C60	sub_473C60
00473EB0	sub_473EB0
004740B0	Anim_AttacherUpdate
004745B0	sub_4745B0
004745F0	sub_4745F0
00474650	sub_474650
00474680	New_Anim_0
00474700	ExtractResources_ByGroupByName
0047FB99	sub_47FB99
0047FBC0	sub_47FBC0
0047FD10	sub_47FD10
0047FD90	sub_47FD90
0047FE10	sub_47FE10
0047FE50	sub_47FE50
0047FED0	sub_47FED0
0047FF00	sub_47FF00
0047FF40	sub_47FF40
00480110	sub_480110
00480150	sub_480150
004801A0	sub_4801A0
00480300	sub_480300
004803D0	sub_4803D0
004805C0	sub_4805C0
00480650	sub_480650
00480710	sub_480710
004807D0	sub_4807D0
004809F0	sub_4809F0
00480CD0	New_StringintMap_Node
00480D10	sub_480D10
00480DC0	sub_480DC0
00481090	sub_481090
004810E0	sub_4810E0
00481130	New_HandletointMap_Node
00481170	sub_481170
004811D0	sub_4811D0
004811F0	sub_4811F0
00481210	sub_481210
00481290	sub_481290
00481300	sub_481300
00481370	??2@YAPAXI@Z_18_ecx
004813D0	do_readdata_length
00481470	sub_481470
004814C0	sub_4814C0
00481560	sub_481560
004815F0	do_reset_data_trails_prop
00481690	sub_481690
00481710	sub_481710
004817C0	sub_4817C0
00481880	do_reset_data_particularsystems_prop
004818F0	do_reset_data_anims_prop
004819D0	do_readdata
00481CE0	do_data_renew_basedaar
00481FE0	Board_ReadData
004820C0	j_do_free_buffer?
004820D0	sub_4820D0
00482190	do_read_zombies_data
00482280	do_read_plants_data
00482370	do_read_bullets_data
00482460	do_read_items_data
00482550	da_read_mower_data
00482650	do_read_buildings_trails_data
00482740	do_read_particularsystems_data
00482830	do_read_emitters_data
00482920	do_read_particulars_anims_data
00482A10	do_read_attachments_data
00482B00	_New_Selectcardwnd_Msgdialog
00482CE0	Kill_SelectCardWnd_MsgDialog
00482D30	sub_482D30
00482E50	SelectCardWnd_MsgDialog_Update
00482E70	sub_482E70
00482EC0	SelectCardWnd_MsgDialog_Draw
00483030	sub_483030
00483270	SelectCardWnd_MsgDialog_MouseDown
00483370	nullsub_7
00483380	_New_Selectcardwnd
00483F50	Kill_SelectCardWnd
00483F70	sub_483F70
00484220	sub_484220
00484400	sub_484400
00484480	sub_484480
004844D0	_Kill_Selectcardwnd
004845E0	sub_4845E0
00484620	sub_484620
00484640	sub_484640
00484690	SelectCardWnd_Draw
0048485A	sub_48485A
00484C30	sub_484C30
00484FD0	sub_484FD0
00485040	sub_485040
004851A0	SelectCardWnd_Update
00485340	do_show_simple_window
00485370	r_zombielist_exist_balloon
004853D0	r_yard_plant_exist_antiballoon
00485420	do_check_seed_select_upgrade
00485600	do_start_level_mormal
004859B0	do_start_level_warn
00485BB0	do_button_xuanka
00485D80	do_selectcard_click?
00485E20	r_card_xuankaxuanzhong
00485E90	sub_485E90
00486030	do_selectcard_click_card
00486150	sub_486150
00486600	sub_486600
00486630	do_selectcard_click
004866E0	sub_4866E0
00486770	New_Selectcardwnd_Msgdialog
00486CE0	r_seeds_plant_exist
00486D20	do_rock
00486E80	SelectCardWnd_KeyDown
00486EA0	SelectCardWnd_KeyChar
00486F10	sub_486F10
00487070	Card_SlotmachineSetType
00487190	sub_487190
00487250	Slot_Update
00487380	sub_487380
004876F0	sub_4876F0
00488220	sub_488220
00488500	Card_If_Useable
00488590	do_advice_cannot_plant_here
00488EC0	sub_488EC0
00488F90	Mouse_If_PointToCard_type
00489000	_New_Slots
00489630	sub_489630
00489970	Mouse_If_PointToSlot_type
00489A20	Slot_If_PointIn
00489A50	Slot_NewConveyCard
00489AC0	sub_489AC0
00489B20	sub_489B20
00489B50	Card_Init
00489C70	sub_489C70
00489CD0	Slot_Init
00489D50	sub_489D50
00489DA0	_New_Shop
0048A610	Kill_Shop
0048A630	_Kill_Shop
0048A760	sub_48A760
0048A8D0	sub_48A8D0
0048A940	sub_48A940
0048A9D0	sub_48A9D0
0048AAD0	sub_48AAD0
0048AC50	sub_48AC50
0048B170	sub_48B170
0048B4C0	Shop_Draw
0048BA30	Shop_DrawOverlay
0048BAA0	sub_48BAA0
0048BAD0	sub_48BAD0
0048BE30	sub_48BE30
0048BF60	Shop_Update
0048C350	Shop_AddedToManager
0048C3B0	Shop_RemovedFromManager
0048C410	Shop_ButtonPress
0048C440	sub_48C440
0048C4D0	Shop_ButtonDepress
0048C5F0	Shop_KeyChar
0048C620	sub_48C620
0048C740	sub_48C740
0048CF50	sub_48CF50
0048D130	Shop_MouseDown
0048D2E0	sub_48D2E0
0048D3A0	sub_48D3A0
0048D4B0	_New_?2
0048D6B0	Kill_LoadingPage
0048D6D0	_Kill_LoadingPage
0048D730	LoadingPage_Draw
0048DCB0	LoadingPage_Update
0048E5A0	LoadingPage_AddedToManager
0048E5D0	LoadingPage_RemovedFromManager
0048E600	LoadingPage_ButtonPress
0048E620	LoadingPage_ButtonDepress
0048E650	LoadingPage_MouseDown
0048E690	LoadingPage_KeyDown
0048E6F0	sub_48E6F0
0048F9C0	sub_48F9C0
00490920	sub_490920
004921A0	sub_4921A0
00493970	sub_493970
00495BB0	sub_495BB0
00497480	sub_497480
004997D0	sub_4997D0
0049A610	sub_49A610
0049BC90	sub_49BC90
0049CBB0	sub_49CBB0
0049E400	sub_49E400
0049FC10	sub_49FC10
004A1DF0	sub_4A1DF0
004A3710	sub_4A3710
004A59B0	sub_4A59B0
004A63C0	sub_4A63C0
004A70D0	sub_4A70D0
004A7D70	sub_4A7D70
004A9430	sub_4A9430
004AAAA0	sub_4AAAA0
004AC0A0	sub_4AC0A0
004AD590	sub_4AD590
004AF5E0	sub_4AF5E0
004B1580	sub_4B1580
004B2C50	sub_4B2C50
004B42D0	sub_4B42D0
004B63F0	sub_4B63F0
004B84F0	sub_4B84F0
004B9160	sub_4B9160
004B9D30	sub_4B9D30
004BB200	sub_4BB200
004BC670	sub_4BC670
004BD380	sub_4BD380
004BE040	sub_4BE040
004BF710	sub_4BF710
004C0D60	sub_4C0D60
004C2380	sub_4C2380
004C38C0	sub_4C38C0
004C5910	sub_4C5910
004C77C0	sub_4C77C0
004C8ED0	sub_4C8ED0
004CA580	sub_4CA580
004CC700	sub_4CC700
004CE700	sub_4CE700
004CF170	sub_4CF170
004D0500	sub_4D0500
004D1350	sub_4D1350
004D20B0	sub_4D20B0
004D3880	sub_4D3880
004D4F40	sub_4D4F40
004D6670	sub_4D6670
004D7C20	sub_4D7C20
004D9DD0	sub_4D9DD0
004DBDF0	sub_4DBDF0
004DD630	sub_4DD630
004DED40	sub_4DED40
004E0FD0	sub_4E0FD0
004E3150	sub_4E3150
004E3ED0	sub_4E3ED0
004E4B90	sub_4E4B90
004E61A0	sub_4E61A0
004E76C0	sub_4E76C0
004E8510	sub_4E8510
004E92B0	sub_4E92B0
004EAA90	sub_4EAA90
004EC170	sub_4EC170
004ED8E0	sub_4ED8E0
004EEE70	sub_4EEE70
004F1040	sub_4F1040
004F2FB0	sub_4F2FB0
004F4820	sub_4F4820
004F5F90	sub_4F5F90
004F8220	sub_4F8220
004FA280	sub_4FA280
004FACF0	sub_4FACF0
004FC080	sub_4FC080
004FCE50	sub_4FCE50
004FE560	sub_4FE560
004FFB80	sub_4FFB80
00501C80	sub_501C80
00503390	sub_503390
005054D0	sub_5054D0
005061E0	sub_5061E0
00507710	sub_507710
005084B0	sub_5084B0
00509BD0	sub_509BD0
0050B230	sub_50B230
0050D2F0	sub_50D2F0
0050EA10	sub_50EA10
00510BC0	sub_510BC0
005111A0	_Kill_Resoucemanager_Baseres
00511250	_New_Resoucemanager_Imageres
005112F0	Kill_ResouceManager_BaseRes
00511310	Kill_ResouceManager_ImageRes
00511330	_New_Resoucemanager_Baseres
005113C0	_Kill_Resoucemanager_Imageres
005114E0	sub_5114E0
00511510	Return_False
00511520	r_rnd_weight
00511570	GridList_RndChoose
005115C0	sub_5115C0
005116B0	rnd_f_weight
005117F0	sub_5117F0
005118C0	r_3a2_minus_2a3
005118F0	r_0to1_reverse_S_shape
00511970	r_1_minus_abs_a_multi_2_minus_1_
005119B0	r_x_0_1__y_a4_a8_x_a0__func_eax
00511B30	r_x_0_1__y_a4_a8_extent_x_a0__func_ecx
00511BA0	sub_511BA0
00511BF0	r_x_edx_ecx__y_a0_a4_extent_x_eax__func_a8
00511C40	r_x_edx_ecx__y_a0_a4__func_a8__x_eax__floor
00511CB0	r_rnd_jieduan_f
00511CE0	Font_Show_Text
00511D90	sub_511D90
00511E50	sub_511E50
00512570	sub_512570
005125D0	AnimAttachmentOffset_Set
00512650	sub_512650
005127C0	sub_5127C0
00512880	sub_512880
00512950	sub_512950
00512A10	sub_512A10
00512AC0	sub_512AC0
00512C60	sub_512C60
00512D00	sub_512D00
00512E20	sub_512E20
00512F20	GetShineColor
00512F80	sub_512F80
00513020	sub_513020
00513050	sub_513050
00513120	GameApp_ResouceManager_LoadGroup
00513140	ResouceManager_LoadGroup
00513230	New_Resoucemanager_Imageres
00513300	String_SetNull
00513330	ResourceManager_LoadTick
00513570	Kill_Anim_58
00513600	sub_513600
00513660	String_ReplaceSubString
00513720	do_set_window_str_2
005137F0	sub_5137F0
005138B0	CharNextDataMap_GetEle
00513920	sub_513920
005139C0	sub_5139C0
005139F0	sub_5139F0
00513AF0	StringResMap_Insert
00513C50	sub_513C50
00513C70	sub_513C70
00514020	sub_514020
005141E0	sub_5141E0
005143C0	StringResMap_Push
005145A0	sub_5145A0
005145D0	sub_5145D0
005146B0	sub_5146B0
005148A0	sub_5148A0
005148F0	sub_5148F0
00514940	sub_514940
005149F0	sub_5149F0
00514A40	sub_514A40
00514A90	sub_514A90
00514B40	sub_514B40
00514B90	sub_514B90
00514BE0	sub_514BE0
00514C30	sub_514C30
00514CB0	sub_514CB0
00514CD0	sub_514CD0
00514D50	sub_514D50
00514DC0	sub_514DC0
00514DE0	sub_514DE0
00514E00	??2@YAPAXI@Z_2C_ecx
00514E50	??2@YAPAXI@Z_30_ecx
00514EA0	SexyAppBase_SendErrorMsg
00514ED0	sub_514ED0
00514F70	SampleManagers_Clean
00514FE0	sub_514FE0
00515020	SampleManager_NewSample_F
00515240	SampleManager_NewSample
00515290	SampleManagers_KillOnceSample
005152D0	sub_5152D0
005153F0	sub_5153F0
00515460	sub_515460
005154A0	sub_5154A0
00515560	sub_515560
00515640	Load_New_MemoryParticle
00515CE0	Load_New_MemoryParticleList
00515E30	sub_515E30
00515E90	sub_515E90
00515F70	sub_515F70
005160C0	Kill_ParticleSystem
00516160	sub_516160
005167F0	sub_5167F0
00516820	sub_516820
00516D70	sub_516D70
00516E70	sub_516E70
